# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,242,1489882229079,15000,Sun 00:10:29
summary,Smartphone,Cloud,28378,1489882244091,15000,Sun 00:10:44
summary,Smartphone,Cloud,34,1489882259379,15000,Sun 00:10:59
summary,Smartphone,Cloud,5592,1489882274391,15000,Sun 00:11:14
summary,Smartphone,Cloud,34,1489882304394,15000,Sun 00:11:44
summary,Smartphone,Cloud,24,1489882328991,15000,Sun 00:12:09
summary,Smartphone,Cloud,1081,1489882343996,15000,Sun 00:12:24
summary,Smartphone,Cloud,481,1489882359002,15000,Sun 00:12:39
summary,Smartphone,Cloud,483,1489882394304,15000,Sun 00:13:14
summary,Smartphone,Cloud,2596,1489882409307,15000,Sun 00:13:29
summary,Smartphone,Cloud,17,1489882426036,15000,Sun 00:13:46
summary,Smartphone,Cloud,2977,1489882441048,15000,Sun 00:14:01
summary,Smartphone,Cloud,512,1489882464517,15000,Sun 00:14:25
summary,Smartphone,Cloud,516,1489882479520,15000,Sun 00:14:40
summary,Smartphone,Cloud,17,1489882495745,15000,Sun 00:14:56
summary,Smartphone,Cloud,17,1489882510749,15000,Sun 00:15:11
summary,Smartphone,Cloud,586,1489882525751,15000,Sun 00:15:26
summary,Smartphone,Cloud,34,1489882545167,15000,Sun 00:15:45
summary,Smartphone,Cloud,91,1489882612155,15000,Sun 00:16:52
summary,Smartphone,Cloud,4171,1489882627165,15000,Sun 00:17:07
summary,Smartphone,Cloud,5703,1489882642181,15000,Sun 00:17:22
summary,Smartphone,Cloud,1252,1489882662371,15000,Sun 00:17:42
summary,Smartphone,Cloud,34,1489882677374,15000,Sun 00:17:57
summary,Smartphone,Cloud,34,1489882692387,15000,Sun 00:18:12
summary,Smartphone,Cloud,583,1489882707401,15000,Sun 00:18:27
summary,Smartphone,Cloud,4046,1489882726802,15000,Sun 00:18:47
summary,Smartphone,Cloud,514,1489882744814,15000,Sun 00:19:05
summary,Smartphone,Cloud,2058,1489882759821,15000,Sun 00:19:20
summary,Smartphone,Cloud,511,1489882774830,15000,Sun 00:19:35
summary,Smartphone,Cloud,34,1489882800100,15000,Sun 00:20:00
summary,Smartphone,Cloud,2983,1489882815108,15000,Sun 00:20:15
summary,Smartphone,Cloud,34,1489882868040,15000,Sun 00:21:08
summary,Smartphone,Cloud,48,1489882909201,15000,Sun 00:21:49
summary,Smartphone,Cloud,4457,1489882924205,15000,Sun 00:22:04
summary,Smartphone,Cloud,34,1489882939481,15000,Sun 00:22:19
summary,Smartphone,Cloud,3004,1489882954491,15000,Sun 00:22:34
summary,Smartphone,Cloud,34,1489882983953,15000,Sun 00:23:04
summary,Smartphone,Cloud,24,1489883029935,15000,Sun 00:23:50
summary,Smartphone,Cloud,557,1489883044952,15000,Sun 00:24:05
summary,Smartphone,Cloud,481,1489883070085,15000,Sun 00:24:30
summary,Smartphone,Cloud,5675,1489883085087,15000,Sun 00:24:45
summary,Smartphone,Cloud,483,1489883100091,15000,Sun 00:25:00
summary,Smartphone,Cloud,3583,1489883115094,15000,Sun 00:25:15
summary,Smartphone,Cloud,17,1489883138239,15000,Sun 00:25:38
summary,Smartphone,Cloud,17,1489883153241,15000,Sun 00:25:53
summary,Smartphone,Cloud,285,1490091900520,15000,Tue 10:25:01
summary,Smartphone,Cloud,72,1490091900520,15000,Tue 10:25:01
summary,Smartphone,Cloud,22161,1490091915524,15000,Tue 10:25:16
summary,Smartphone,Cloud,81886,1490091930535,15000,Tue 10:25:31
summary,Smartphone,Cloud,14234,1490091945541,15000,Tue 10:25:46
summary,Smartphone,Cloud,3608,1490091960546,15000,Tue 10:26:01
summary,Smartphone,Cloud,102,1490091975553,15000,Tue 10:26:16
summary,Smartphone,Cloud,24,1490093584219,15000,Tue 10:53:04
summary,Smartphone,Cloud,7865,1490093602790,15000,Tue 10:53:23
summary,Smartphone,Cloud,17,1490093652877,15000,Tue 10:54:13
summary,Smartphone,Cloud,51,1490093687884,15000,Tue 10:54:48
summary,Smartphone,Cloud,24,1490095697882,15000,Tue 11:28:18
summary,Smartphone,Cloud,12909,1490095712902,15000,Tue 11:28:33
summary,Smartphone,Cloud,34,1490095731223,15000,Tue 11:28:51
summary,Smartphone,Cloud,34,1490095746231,15000,Tue 11:29:06
summary,Smartphone,Cloud,24,1490096963534,15000,Tue 11:49:24
summary,Smartphone,Cloud,11620,1490096978565,15000,Tue 11:49:39
summary,Smartphone,Cloud,17,1490096996986,15000,Tue 11:49:57
summary,Smartphone,Cloud,51,1490097012010,15000,Tue 11:50:12
summary,Smartphone,Cloud,24,1490098393751,15000,Tue 12:13:14
summary,Smartphone,Cloud,11908,1490098416168,15000,Tue 12:13:36
summary,Smartphone,Cloud,34,1490098442616,15000,Tue 12:14:03
summary,Smartphone,Cloud,34,1490098457621,15000,Tue 12:14:18
summary,Smartphone,Cloud,24,1490099803469,15000,Tue 12:36:43
summary,Smartphone,Cloud,9187,1490099818490,15000,Tue 12:36:58
summary,Smartphone,Cloud,34,1490099836644,15000,Tue 12:37:17
summary,Smartphone,Cloud,34,1490099851656,15000,Tue 12:37:32
